album_id,album_date_created,album_date_released,album_favorites,album_listens,album_title,album_tracks,album_type,artist_name
15138,9/27/2013 07:55:08 PM,5/19/2011,2,12823,KOOL IS THE ROOL,5,Album,Free Pizza
15141,9/28/2013 01:51:42 AM,4/19/2011,2,20249,Sun Ray [EP],4,Album,Conveyor
15142,9/28/2013 02:13:39 AM,10-10-2010,1,11618,A mad but perfect plan,5,Album,Palloc
15143,9/28/2013 05:53:47 AM,1/25/2013,0,8029,We Are Friends* EP,3,Album,Bored With Four
15144,9/28/2013 06:09:27 AM,06-12-2012,1,15441,Hey Bird! EP,3,Album,Bored With Four
15147,9/29/2013 07:30:25 AM,9/29/2013,3,60469,Modern Renaissance,7,Album,Jared C. Balogh
15148,9/30/2013 02:01:06 AM,NA,0,6967,nx2013-09,12,Album,Miquel Parera
15149,9/30/2013 08:43:45 AM,NA,0,2407,Yeast of the River Nile,9,Album,Robert Lee / Simon Mathewson / Ergo Phizmiz
1515,12-04-2008 09:28,9/13/1998,0,167,Live at WFMU on Stork's show 9/13/1998,0,Radio Program,Solid Eye
15150,9/30/2013 11:29:29 PM,NA,0,41871,September,17,NA,Mr. & Mrs. Smith
15151,10-01-2013 02:13,NA,0,2532,Lost At Sea I,7,Album,Candlegravity
15152,10-01-2013 11:47,NA,0,3359,Selma Oxor,12,Album,Selma Oxor
15153,10-01-2013 12:51,10-01-2013,0,8542,Radius PATCH 03: Voice,5,Radio Program,Various Artists (Radius)
15156,10-01-2013 15:33,NA,0,6988,NET​-​BABES,1,Album,Free Pizza
15157,10-01-2013 15:44,10-01-2013,0,24905,GLEICHTAKT,11,Album,Tom Woxom
15158,10-01-2013 17:22,03-08-2011,0,13079,Stillness in Movement,4,Album,Infinite Third
15159,10-01-2013 21:30,11-09-2008,0,6237,Demo 2008,8,Album,U.M.M.
15160,10-02-2013 00:24,NA,0,4661,Lost At Sea II,9,Album,Candlegravity
15161,10-02-2013 02:38,10-02-2013,1,59425,Out Of Control,8,Album,Weerthof
15164,10-02-2013 19:11,NA,9,53657,gig's n' contest,7,Album,Rolemusic
15165,10-03-2013 09:54,NA,0,15163,Frivolités,23,Album,Son Altesse curieuse
15166,10-03-2013 10:27,NA,0,7032,(none given),5,Album,11ème étage
15168,10-03-2013 10:37,NA,1,11395,J'ai rêvé que j'étais un Scara,12,Album,Benjamin Bret
15170,10-03-2013 20:22,NA,0,1796,Propreté,1,Album,GREGALDUR
15172,10-04-2013 06:10,9/19/2013,0,5429,Time To Live with Angstbreaker,5,Album,Angstbreaker
15173,10-04-2013 06:15,02-12-2013,2,24876,Needs,5,Album,Carroll
15174,10-04-2013 08:01,10-04-2013,1,14260,Pus Ch'en,13,Album,"Ak'chamel, The Giver of Illness"
15175,10-04-2013 08:02,03-05-2013,1,4730,ABCD EP,6,Album,Ghost Chief
15176,10-04-2013 09:40,9/28/2008,0,17683,Fool's Paradise,11,Album,Spinefish
15177,10-04-2013 11:31,NA,0,6596,Roll Trick,6,NA,Chromix
15178,10-05-2013 07:31,10-05-2013,1,2134,Dummy,2,Album,intouch
15179,10-05-2013 11:36,10-05-2013,0,1035,Interpretations Liveset,1,Album,Telegraphy
15180,10-05-2013 21:19,NA,1,33854,Nuclear Winter,1,Album,Keep Them Alive
15181,10-05-2013 21:51,NA,0,42739,Vol.2,20,Album,Minimum Tape Stacks
15182,10-06-2013 23:34,NA,0,10791,The Shade,7,NA,Glass Boy
15183,10-07-2013 00:24,10-01-2013,0,6814,Three Jolly Rogues,10,Album,Three Jolly Rogues
15185,10-07-2013 01:49,9/24/2013,1,16377,The Situationists,14,Album,The Fucked Up Beat
15186,10-07-2013 09:27,NA,0,13592,OW BAIBAI,8,Album,Streets Beggars
15187,10-07-2013 17:39,10-07-2013,3,20059,Uncle Neptune,10,Album,Uncle Neptune
15189,10-08-2013 09:12,9/28/2009,1,13557,"First Whispers: Live at PlanoB, Porto, 20/03/08",12,Album,Archétypo 120
15190,10-08-2013 09:31,10-08-2013,0,4063,I'm Not Them (1 of 3),6,Album,Ant The Symbol
15191,10-08-2013 13:50,NA,1,14022,Melcochambre Sónico,12,Album,Los Margaritos
15192,10-08-2013 23:09,NA,0,12883,Kokoro No Toiki,5,Album,Candlegravity
15193,10-09-2013 00:03,10-09-2013,0,1691,[EPV_144] Minä Uneksin Sinusta,2,Album,Marlaja Virta
15194,10-09-2013 09:20,NA,0,1886,P&O,2,Album,Himselve
15195,10-09-2013 09:20,9/28/2008,0,16123,Imago Mundi Nova,5,Album,Megatone
15196,10-09-2013 09:45,08-08-2008,0,7406,constant.function,8,Album,Distant 294
15197,10-09-2013 10:07,10-09-2013,2,5900,Dabblings 3,7,Album,Lezet
15198,10-09-2013 10:20,NA,3,8227,Session 4.,5,Album,THERE.
15201,10-10-2013 14:00,10-09-2013,0,2062,"Live on WFMU's Evan ""Funk"" Davies Show - Oct 5, 2013",5,Radio Program,Cosmonauts
15203,10-10-2013 15:07,10-01-2013,0,774,"Live on WFMU's Three Chord Monte with Joe Belock - Oct 1, 2013",1,Radio Program,Yuppies
15205,10-10-2013 16:33,9/28/2013,0,4828,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Sep 28, 2013",6,Radio Program,Zachary Cale
15206,10-10-2013 17:32,10/16/2013,3,6008,"Live on WFMU with Scott Williams - Sep 16, 2013",7,Radio Program,Dirty Beaches
1521,12-04-2008 09:28,03-01-1996,0,1153,Live at WFMU on Stork's Show on 3/1/1996,0,Radio Program,Special Moments
15211,10-11-2013 12:22,NA,0,2012,Graeme Mark Live in Radio Bunker,2,Live Performance,Graeme Mark
15212,10-11-2013 15:43,NA,0,2834,Čaj na ex Live from Radio Bunker,4,Album,Čaj na Ex
15213,10-11-2013 16:47,NA,0,11184,Live in Bunker 16.7.2012,17,Album,Lucas Perný & Miloslav Kollár
15214,10-11-2013 18:13,10-11-2013,0,1216,Brown Piss,1,Album,Brown Piss
15217,10-12-2013 12:27,9/22/2008,1,12404,The Heart EP,5,Album,CKZ
15219,10/13/2013 09:02:04 AM,NA,1,75832,Schi loves me,15,Album,Kosta T
15226,10/13/2013 10:24:12 AM,10-12-2013,1,43427,Pocket Zombie,1,Single Tracks,Flex Vector
15227,10/14/2013 03:32:37 AM,10/14/2013,0,7511,Monochrome Rainbow,15,Album,Cellar Dweller
15228,10/14/2013 04:14:33 AM,10/14/2013,0,9884,Leaving the shelter,9,Album,Павкашавет бантут
15229,10/14/2013 10:08:27 AM,10/14/2013,0,824,Eliane,2,Album,Matt Rogalsky
15230,10/14/2013 10:32:31 AM,10/14/2013,0,8938,The Joyful Shrieks of the Cherubim!,7,Album,Cherubim
15231,10/14/2013 12:29:07 PM,09-07-2008,1,10535,Epiq EP,4,Album,Multifaros
15232,10/14/2013 01:02:48 PM,11-10-2011,0,36364,Fluteman,4,Album,Nameless Dancers
15234,10/14/2013 03:57:46 PM,5/16/2007,0,19282,Outer Space Is Nothing But A Lie,11,Album,The Spectacular Fantastic
15236,10/14/2013 04:44:30 PM,07-01-2006,0,17267,Free EP 2006,8,Album,The Spectacular Fantastic
15238,10/14/2013 11:57:44 PM,NA,0,4692,Velcro,8,Album,The Craters
15239,10/15/2013 08:30:24 AM,10/15/2013,0,7061,A Statement of a Fact,1,Album,Ergo Phizmiz
15240,10/15/2013 09:25:43 AM,8/31/2008,3,11719,Native,4,Album,HE-LUX
15241,10/15/2013 09:27:39 AM,NA,6,213179,The Wake,39,Album,Josh Woodward
15242,10/15/2013 09:49:23 AM,NA,4,119579,Ashes,24,Album,Josh Woodward
15246,10/15/2013 11:29:21 AM,10/15/2013,1,5099,I'm changing myself,1,Album,Pk jazz Collective
15250,10/16/2013 07:20:24 AM,10/16/2013,0,18413,Instrumental Music from UOEIA,1,Album,Ergo Phizmiz
15252,10/16/2013 09:52:16 AM,10-11-2013,0,5521,We Are Cast In The Same Mould,1,Album,HASH
15254,10/16/2013 12:36:00 PM,10/17/2013,0,2783,Altostratus [LCL17],18,Album,Kapnobatai
15256,10/16/2013 07:16:01 PM,NA,3,57806,Live in the Radio Bunker,17,Album,Bluesraiders
15257,10/17/2013 02:03:57 AM,05-03-2013,0,1389,Kalvin & Kline,8,Album,Designer
15259,10/17/2013 05:49:29 AM,10/17/2013,1,8816,Activité Animale,12,Album,Marc de Blanchard
1526,12-04-2008 09:29,08-11-2000,0,1359,Live at WFMU on Scott's Show on 8/11/2000,5,Radio Program,ST37
15260,10/17/2013 09:57:36 AM,NA,0,3051,SPA,6,Album,Asian Women on the Telephone
15261,10/17/2013 11:55:02 AM,10-10-2013,2,22490,"Live on WFMU's 100% Whatever with Mary Wing - Oct 10, 2013",8,Album,Surfer Blood
15262,10/17/2013 12:21:53 PM,8/20/2008,1,14179,No Signal 3:50,7,Album,Vysehrad
15263,10/17/2013 01:14:28 PM,10-07-2013,1,3488,"Live on WFMU's Airborne Event with Dan Bodah - Oct 7, 2013",6,Radio Program,Higgins Waterproof Black Magic Band
15264,10/17/2013 04:09:10 PM,6/18/2013,4,79017,Of Water and Ice,11,Album,DJ Spooky
15268,10/20/2013 01:01:43 AM,NA,0,119300,"Live at the Cagibi, Montreal, June 2013",1,Album,Keep Them Alive
15269,10/20/2013 12:51:03 PM,NA,1,18127,Miserables,20,Album,Los Primos
15271,10/20/2013 02:50:13 PM,10/20/2013,1,2343,Курск,2,Album,Pайт
15272,10/20/2013 04:50:53 PM,05-05-2004,0,19505,The Journey of Enoch,12,Album,Jeremy Bible
15273,10/20/2013 05:30:23 PM,NA,0,3564,The Groom is Still Waiting for the Bride at the Altar,1,Album,Anastasia Vronski & Ricardo Alrucini
15274,10/20/2013 06:30:29 PM,NA,0,23592,Our Lady of the Flowers of the Red Night,12,Album,Sypha Nadon
15275,10/20/2013 07:12:46 PM,NA,0,35178,Seawolf / Sex Demons Ov Satan - Split,17,Album,Seawolf
15276,10/20/2013 07:25:35 PM,NA,0,20062,Weeping Night,4,Album,Black Juggernaut
15277,10/20/2013 07:35:00 PM,7/20/2009,0,13376,Spectral Voices,9,Album,Out Of Orion (Ox3)
15278,10/21/2013 05:57:47 AM,10/21/2013,1,15306,Kardinal,5,Album,M-PeX
15279,10/21/2013 12:56:59 PM,10/21/2013,2,37034,AS220's Fall Sampler 2013,23,Album,AS220
15281,10/21/2013 03:40:08 PM,NA,0,14259,Increments Towards Serenity,1,Album,Jared C. Balogh
15282,10/21/2013 04:07:58 PM,10/21/2013,0,15001,First Offense,3,Album,Red Mass
15283,10/21/2013 05:11:52 PM,08-01-2012,0,5716,Astral Gate,22,Album,Lucas Perný & Miloslav Kollár
15286,10/21/2013 06:07:31 PM,2/26/2013,1,33321,Best of Symphony of Science,13,Album,melodysheep
15289,10/21/2013 07:49:44 PM,10/22/2013,0,5592,Open Box EP,4,Album,Krowne
15290,10/22/2013 09:52:48 AM,10/22/2013,1,4404,Jim McAuley and Scott Fraser,2,Album,Jim McAuley and Scott Fraser
15294,10/22/2013 02:00:47 PM,7/22/2008,0,6751,Power Industrial,4,Album,VexXxeR
15295,10/22/2013 05:21:49 PM,10/22/2013,0,22042,Manos: The Remix of Fate - Volume 1 Diestro,16,Album,Various Artists [Happy Puppy Records]
15298,10/22/2013 09:31:35 PM,10/22/2013,0,18451,Youth Worship,5,Album,Decktonic
15299,10/23/2013 10:22:39 AM,NA,0,1620,The Wilderness,4,Album,The Wilderness
15300,10/23/2013 10:29:54 PM,10/23/2013,0,3529,[EPV_145] transparent:blue,6,Album,-
15301,10/24/2013 08:37:57 AM,11/18/2013,0,4269,Evergreen,1,Album,Plastic Flowers
15302,10/24/2013 10:17:34 AM,10/24/2013,0,4306,Grey Matter,5,Album,Telegraphy
15303,10/24/2013 11:31:36 AM,10/21/2013,0,2441,"Live on WFMU with Scott Williams - Oct 21, 2013",8,Radio Program,CCR Headcleaner
15304,10/24/2013 12:29:55 PM,10-05-2013,0,7133,"Live on WFMU's Cherry Blossom Clinic with Terre T - October 5, 2013",12,Album,Spray Paint
15305,10/24/2013 01:46:11 PM,10/29/2013,0,13753,"Live on WFMU's This Is The Modern World with Trouble - Oct 29, 2013",3,Radio Program,Federico Aubele
15306,10/24/2013 02:52:55 PM,10/24/2013,1,5532,"Live on WFMU's Dark Night of the Soul with Julie - August 8, 2013",8,Album,The Party Faithful
15307,10/24/2013 03:36:31 PM,10/23/2013,1,507,"Live on WFMU's Airborne Event with Dan Bodah - Sep 23, 2013",2,Album,Patrick Higgins
15308,10/24/2013 04:07:01 PM,10-03-2013,0,16100,"Live on WFMU's Dark Night of the Soul with Julie - October 3, 2013",9,Album,The Lost Patrol
15309,10/24/2013 05:00:00 PM,NA,0,9668,Beans & Bullets,2,Album,Beans & Bullets
15310,10/24/2013 05:38:33 PM,10-05-2013,2,5583,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Oct 5, 2013",6,Radio Program,Andrea Tomasi
15311,10/25/2013 02:39:09 PM,10/25/2013,0,9340,Altered State Reflections: ASR100 Compilation,1,Album,Jared C. Balogh
15312,10/25/2013 03:00:48 PM,10/25/2013,0,6453,Altered State Reflections: ASR100 Compilation,1,Album,Trans Atlantic Rage/Balogh
15313,10/25/2013 03:22:25 PM,10/25/2013,6,98815,Best Bytes Volume 2,19,Album,Toucan Music (Various Artists)
15314,10/25/2013 03:49:02 PM,10/26/2013,0,6405,Membrane,10,Album,Reier
15316,10/26/2013 09:13:25 AM,10/26/2013,0,15280,Macro Flinching,13,Album,Dissolved / Nonima
15317,10/26/2013 03:30:18 PM,NA,0,11510,DJMC presents music for Lazy Teenagers,2,NA,DJMC
15318,10/26/2013 07:30:35 PM,10/27/2013,0,23825,Disconnect,6,Album,.crk
15320,10/27/2013 11:49:39 PM,10/28/2013,6,109442,Tab & Anitek - Sights & Sounds,206,Album,Anitek
15321,10/28/2013 11:03:54 AM,NA,0,540,GSM Buzz,1,Album,Jeff Kolar
15322,10/28/2013 11:58:11 AM,10/20/2009,2,297933,Breadcrumbs,22,Album,Josh Woodward
15323,10/28/2013 12:37:08 PM,10/28/2013,0,15155,java improvs,11,Album,Philip Corner
15324,10/28/2013 01:07:22 PM,10/22/2013,0,14000,Delivery Strike EP,6,Album,The Courier
15325,10/28/2013 03:56:50 PM,10/29/2013,1,36353,Well To Hell,11,Album,Voodoo Puppets
15327,10/28/2013 08:30:36 PM,7/22/2008,0,16285,U.>L.,5,Album,Cachexy
15328,10/28/2013 11:05:47 PM,10/29/2013,0,308,morti fire,5,Album,agnès pe
15329,10/29/2013 12:45:52 AM,NA,0,42652,October,15,NA,Mr. & Mrs. Smith
15330,10/29/2013 09:34:57 AM,10/30/2013,0,15859,The Rat King is Coming,7,Single Tracks,krackatoa
15332,10/29/2013 10:23:43 AM,NA,0,4849,Solo Cello (Live at Cafe OTO),1,Live Performance,Oliver Barrett
15333,10/29/2013 10:50:21 AM,NA,0,1417,Wrong!,11,Album,Modersohn-Becker
15335,10/29/2013 02:42:18 PM,10/31/2013,0,8516,The American Ice Age - MMXIII,5,Album,American Ice Age
15336,10/29/2013 04:25:33 PM,10/13/2013,1,17481,A Bomb Shelter in Kansas,18,Album,The Fucked Up Beat
15337,10/29/2013 05:07:49 PM,10/29/2013,1,13800,Manos: The Remix of Fate - Volume 2,23,Album,Various Artists [Happy Puppy Records]
15340,10/29/2013 11:29:57 PM,10/30/2013,3,32939,s/t,3,Album,Vinod Prasanna × Okey Szoke × Pompey
15342,10/30/2013 05:58:18 AM,10/30/2013,0,1151,Blahchive,1,Album,Blah Blah Blah
15344,10/30/2013 11:25:56 AM,07-09-2008,1,51518,Tamara and Demon,9,Album,Muhmood
15346,10/30/2013 02:05:04 PM,NA,0,654,Jean-Sébastien Truchy - Singles,2,Single Tracks,Jean-Sébastien Truchy
15347,10/31/2013 12:06:47 PM,10/29/2013,0,22085,"Live on WFMU with Marty McSorley - Oct 29, 2013",4,Radio Program,Guerilla Toss
15348,10/31/2013 12:19:24 PM,10/30/2013,0,5380,"Live on WFMU's The Evan ""Funk"" Davies Show - October 30, 2013",11,Album,Pony Time
1535,12-04-2008 09:24,3/20/2006,0,4389,Live at WFMU on Mike's Show on 3/20/2006,14,Radio Program,Nikki Sudden
15350,10/31/2013 02:13:20 PM,10/31/2013,0,11308,"Live on WFMU's The Evan ""Funk"" Davies Show - October 30, 2013",8,Album,Chastity Belt
15351,10/31/2013 03:04:38 PM,10/29/2013,0,2538,Live on WFMU's Three Chord Monte 10-29-13,12,Album,The Blind Shake
15353,10/31/2013 04:12:06 PM,10/31/2013,0,7448,"Live on WFMU's Three Chord Monte with Joe Belock - October 8, 2013",11,Album,Metalleg
15354,10/31/2013 05:14:06 PM,NA,0,6506,"Live on WFMU's Airborne Event with Dan Bodah - October 28, 2013",16,Album,Camden Joy
15355,10/31/2013 05:19:59 PM,10/18/2013,1,3682,"Live on WFMU's Beastin' The Airwaves! with Keili - Oct 18, 2013",3,Radio Program,Levi Weaver
15356,10/31/2013 07:46:38 PM,10/31/2013,0,2254,Northern Lights,8,Album,"Daniele Pasini, Raffaele Pilia"
15357,10/31/2013 11:06:41 PM,NA,0,1803,Finally Punk Live at OCCII 24/06/2009,3,Album,Finally Punk
15358,11-01-2013 12:19,10/25/2013,0,2613,Pareidolia,11,Album,Moon Veil
15359,11-01-2013 13:34,11-01-2013,0,1023,Field and Track,15,Album,Stormhat
15360,11-01-2013 14:21,06-07-2006,0,12404,POINT.EXE,19,Album,Antanas Jasenka
15361,11-01-2013 14:51,11-01-2013,0,1409,Textures and Digressions,8,Album,Stormhat
15362,11-01-2013 20:53,11-02-2013,0,640,Demonstrated Properties And Mechanics,68,Album,Jaan Patterson
15369,11-02-2013 10:01,11-02-2013,0,1043,Your Broken Neck is an Underworked Superlative,18,Album,Anthony Donovan
15372,11-02-2013 14:34,11-03-2013,0,20715,Ukleti Holandez,27,Album,Čopor
15376,11-03-2013 12:29,07-03-2008,0,19963,Tuesday Morning Huricane,5,Album,Jupiter Makes Me Scream
15377,11-03-2013 12:34,07-03-2008,0,5513,Agarez/Arnal,3,Album,Massacre Divino
15378,11-03-2013 12:38,07-03-2008,0,13840,early evening,8,Album,arcano zero
15379,11-03-2013 17:27,11-04-2013,1,7352,Wave,22,Album,Inside the Mind
15380,11-03-2013 21:13,NA,0,9065,Live in Bunker 9.6.2013,1,Album,Second Band
15382,11-04-2013 17:20,11-04-2013,0,1103,Grey Matter Liveset,1,Album,Telegraphy
15383,11-04-2013 18:33,NA,0,3165,Huesos y Huesillos,14,Album,OsO El roTo
15384,11-04-2013 23:54,11-05-2013,0,24943,rocks and feathers,7,Album,Cagey House
15386,11-05-2013 16:05,NA,0,2020,Mode 30,1,Album,Anne LeBaron
15387,11-05-2013 17:31,10/30/2013,0,4227,"Live on Distort Jersey City with Deed Runlea - Oct 30, 2013",9,Radio Program,Creeping Dose
15389,11-05-2013 18:44,07-03-2008,0,22123,Ambient Days,4,Album,Malt.Tabulated Sounds
15390,11-05-2013 22:06,11-06-2013,0,13593,Porion Est Fou D'Elle,10,Album,Porion
15392,11-05-2013 23:39,11-06-2013,1,23829,viajeraMente,8,Album,Nicolas Chientaroli Trio
15393,11-06-2013 09:41,11-06-2013,1,19377,Darkophonie,6,Album,Corty
15394,11-06-2013 12:22,10/28/2013,0,825,Out to lunch,6,Album,Salarymen
15395,11-06-2013 12:43,06-11-2012,1,609,"Live @ Rhapsoda Studios, Tel Aviv",2,Live Performance,Farthest South
15396,11-06-2013 13:41,11-01-2013,2,31044,Conspiracy A​-​Go​-​Go,108,Album,"Turn Me On, Dead Man Recordings (Various Artists)"
15397,11-06-2013 14:09,NA,0,782,Hallows,3,Album,Moon Veil
15399,11-06-2013 15:35,NA,0,111378,Snake Charm,6,Album,Moon Veil
154,11/26/2008 02:09:49 AM,01-08-2009,0,1941,"WAR (If It Feels Good, Do It!)",4,Album,DJ's of Mass Destruction
15400,11-06-2013 17:08,12/19/2012,0,4995,Introduction,22,Album,FOXHOLE
15401,11-07-2013 08:24,6/30/2008,0,4103,Intrude Into The Grey Slush,13,Album,Open Work Stocking
15404,11-07-2013 13:33,11-07-2013,0,1343,"Live at WFMU on Duane's Show - October 30, 2013",9,Album,The Juggs
15405,11-07-2013 15:21,11-07-2013,0,3312,"Live on WFMU's Three Chord Monte with Joe Belock - November 5, 2013",17,Album,Trash Ride
15406,11-07-2013 16:25,11-07-2013,1,2392,"Live on WFMU's The Cherry Blossom Clinic with Terre T - November 2, 2013",6,Album,Far-Out Fangtooth
15407,11-07-2013 17:20,NA,0,2449,"Live on WFMU's Cherry Blossom Clinic with Terre T - October 5, 2013",9,NA,Night Birds
15408,11-07-2013 18:10,11-07-2013,0,3301,"Live at WFMU on Diane's Kamikaze Fun Machine - October 31, 2013",14,Album,VAZ
15410,11-08-2013 11:28,05-10-2008,0,14028,hol,26,Album,un
15413,11-08-2013 13:40,10/31/2013,1,11693,"Live on WFMU's Dark Night of the Soul with Julie: October 31, 2013",20,Radio Program,Ashrae Fax
15415,11-08-2013 16:06,09-09-2013,0,4936,"Live on WFMU's Airborne Event with Dan Bodah: September 9, 2013",17,Radio Program,The Chapin Sisters
15416,11-09-2013 09:07,11-09-2013,0,15898,[EPV_146] endless,11,Album,etc.
15417,11-09-2013 09:33,11-09-2013,1,25823,Let's Rock,15,Album,Nick Percev
15418,11-09-2013 10:38,8/20/2013,0,20685,Stop The Line,83,Album,Derek Clegg
15419,11-09-2013 12:39,11-10-2013,0,14637,The Judas Hole,18,Album,Meanwhileproject.ltd
15420,11-09-2013 15:48,11-10-2013,0,364,Useful Silence (Project HERE!),1,Album,Jaan Patterson
15421,11-09-2013 19:34,3/26/2013,0,2821,Fuzzing Out Of Focus,4,Album,Asthmatic Astronaut
15422,11-09-2013 22:07,NA,0,1339,Corridors,21,Album,Bison
15426,11-09-2013 23:46,06-03-2013,0,1237,Mexicarnival,1,Album,Vitamin Pets
15427,11-09-2013 23:52,2/26/2012,0,4352,The Fang,7,Album,Vitamin Pets
15428,11-10-2013 00:19,03-01-2012,0,2262,Peanut Butter Jesus,1,Album,Vitamin Pets
15429,11-10-2013 00:22,03-01-2012,2,10946,Christmas Song,1,Album,Vitamin Pets
15430,11-10-2013 10:37,NA,0,6848,Los que se pelean se aman,9,Album,El bien
15431,11-10-2013 10:47,NA,1,17660,Derrotando al senor de la muerte,11,Album,El bien
15432,11-10-2013 12:58,05-10-2008,0,11408,The Secret Rift,11,Album,un
15433,11-10-2013 16:26,NA,5,70823,Viikinsaari,7,Album,Jahzzar
15435,11-10-2013 18:21,06-12-2012,0,2035,Untitled Tape,5,NA,Post-Materialists
15436,11-10-2013 19:23,11-12-2013,1,13473,Adidas,11,Album,Bugs and Rats
15438,11-11-2013 11:12,4/28/2008,0,35797,childhood in housing complex,12,Album,kesson shoujo
15439,11-11-2013 12:45,11-11-2013,0,10005,Two Young Boys,3,Album,Ready for Men
15440,11-11-2013 18:50,NA,0,3306,Abraka Dub,3,Album,Abraka Dub
15441,11-12-2013 03:39,NA,0,6576,nxVacuity003,3,Album,Miquel Parera
15442,11-12-2013 08:13,11-12-2013,0,23216,Lemur,15,Album,Lemur
15443,11-12-2013 10:35,11/13/2013,0,5841,Pointed Texture,6,Album,Willy Stamati
15446,11/13/2013 06:10:10 PM,7/30/2013,0,9320,Moist Autobiography,5,Album,deef
15447,11/14/2013 03:05:43 AM,NA,1,15015,Brahja's World Peace Blues,1,Album,Keep Them Alive
15448,11/14/2013 12:27:29 PM,NA,2,21564,Tales For Mind,7,Album,Coldnoise
15449,11/14/2013 01:45:31 PM,11-12-2013,0,5451,"Live on WFMU with Brian Turner - November 12, 2013",9,Radio Program,Obnox
15450,11/14/2013 04:04:36 PM,11/13/2013,0,713,"Live on WFMU's Distort Jersey City with Deed Runlea: Nov 13, 2013",2,Radio Program,Gag
15451,11/14/2013 05:14:51 PM,11/20/2013,0,20095,"Live on WFMU on Evan ""Funk"" Davies show - Nov 20, 2013",16,Radio Program,Valley Lodge
15452,11/14/2013 06:16:53 PM,09-04-2013,0,516,"Live on WFMU's Distort Jersey City with Deed Runlea: Sep 4, 2013",2,Radio Program,Kicking Spit
15454,11/14/2013 06:53:13 PM,09-11-2013,0,897,"Live on WFMU's Distort Jersey City with Deed Runlea: Sep 11, 2013",1,Radio Program,Söft Dov
15455,11/15/2013 07:00:49 AM,NA,0,24811,And The Pub Band at the End of the Universe,12,Album,Ergo Phizmiz
15456,11/15/2013 10:04:20 AM,11/15/2013,0,1859,Twisted Head,1,Album,intouch
15457,11/15/2013 10:31:33 AM,8/20/2013,0,6174,Fantasmagories,4,Album,YlangYlang
15458,11/15/2013 12:52:02 PM,4/21/2008,0,3630,A Tangent of Truth,11,Album,Pupil
15460,11/15/2013 05:23:23 PM,11-09-2013,1,3214,"Live on WFMU's Cherry Blossom Clinic with Terre T - November 9, 2013",6,Album,Octagrape
15461,11/15/2013 08:14:31 PM,11-12-2013,6,21825,Transient Lines,10,Album,Westy Reflector
15462,11/16/2013 07:04:32 AM,11/16/2013,1,5373,4x4,10,Album,Pk jazz Collective
15463,11/16/2013 11:58:46 AM,04-10-2008,0,4267,cendre,5,Album,adamned.age
15464,11/16/2013 12:22:19 PM,10-08-2013,0,13482,Ripe Hymns,9,Album,Michael RJ Saalman
15465,11/16/2013 12:37:03 PM,06-12-2013,0,56141,Return to Dope Mountain,23,Album,Crash Symbols
15468,11/16/2013 04:41:32 PM,07-06-2013,0,6355,"Live on My Castle of Quiet, 7.6.2013",14,Album,Crepusculo Negro: Anahuac Tour 2013
15469,11/17/2013 11:33:23 AM,04-10-2008,0,9345,The Orange Basement,8,Album,BpOlar
15470,11/17/2013 03:01:17 PM,10-02-2013,2,40095,Verzet OST,8,Album,Remus
